user,CPU1 Temp,CPU2 Temp,Inlet Temp,Memory usage,Fan1 speed,Fan2 speed,Fan3 speed,Fan4 speed,Power consumption
esowell,36,31,10,6.72,8120,8120,8120,8120,65
esowell,42,39,12,18.24,8260,8260,8120,8260,73
esowell,38,26,9,6.17,9310,9170,9170,9170,69
esowell,33,31,9,8.13,8960,8890,8960,8960,65.5
esowell,41,34,16,6.8,10220,10220,10220,10220,68.5
esowell,32,19,0,5.72,-2147483648,-2147483648,-2147483648,-2147483648,55.5
esowell,32,22,9,8.03,8540,8540,8680,8680,58
esowell,38,32,11,6.61,9380,9380,9380,9380,66
esowell,42,33,11,24.15,8680,8540,8540,8540,77.5
esowell,44,35,9,24.88,8120,8260,8120,8120,81.5
esowell,38,30,9,14.76,8890,8890,8960,8960,74.5
esowell,49,35,9,14.15,5530,5460,5670,5670,72.5
esowell,46,39,13,25.62,7840,7910,7910,7910,82
esowell,39,32,9,23.7,8470,8330,8470,8330,75.5
esowell,39,36,13,30.34,10920,10920,10920,10920,79.5
esowell,39,30,9,7.16,9170,9170,9170,9170,69.5
esowell,39,31,10,24.42,8960,8960,8960,9170,78.5
esowell,34,25,10,5.32,8960,8960,8960,9170,67.5
esowell,35,27,0,7.92,-2147483648,-2147483648,-2147483648,-2147483648,67.5
esowell,55,45,13,23.95,6720,6790,6720,6790,80
esowell,37,37,9,31.23,9170,9170,9170,9310,80.5
esowell,42,36,10,24.87,8330,8330,8470,8330,76
esowell,35,31,11,25.45,10710,10710,10710,10710,76.5
esowell,34,30,10,28.19,10500,10430,10500,10500,76
esowell,51,38,9,7.36,6090,6090,6160,5740,68
esowell,34,27,11,10.59,9450,9450,9450,9450,68.5
esowell,43,32,12,6.75,9380,9380,9380,9380,69
esowell,45,35,9,6.78,5950,6090,5880,6090,69.5
esowell,43,33,13,6.89,6790,6580,6580,6720,70
esowell,39,32,9,24.03,8540,8540,8680,8680,74.5
esowell,30,19,0,5.22,0,0,0,0,57
esowell,45,35,10,34.2,8120,8120,8120,8050,77
esowell,47,41,11,25.1,6300,6300,6300,6300,79.5
esowell,43,35,10,28.78,8120,8120,8120,8120,78
esowell,38,32,10,25.82,8330,8540,8330,8540,79
esowell,40,35,10,12.71,7490,7490,7490,7490,69.5
esowell,65,47,13,24.69,6580,6720,6580,6720,78.5
esowell,40,29,9,8.06,9310,9170,9170,9310,69.5
esowell,36,29,9,14.36,9870,10010,9870,10010,79
esowell,36,31,14,6.5,10850,10920,10710,11060,64.5
esowell,39,29,11,6.92,9380,9450,9450,9380,68.5
esowell,39,31,14,12.04,9310,9310,9310,9380,72
esowell,35,25,12,8.65,8540,8540,8540,8470,65.5
esowell,45,35,11,17.18,6300,6160,6300,6300,68.5
esowell,33,30,14,8.25,11970,11830,11970,11830,72
esowell,35,28,10,7.23,9660,9590,9800,9800,69.5
esowell,43,36,17,6.25,8750,8750,8750,8750,70.5
esowell,33,24,9,11.29,12040,11970,11970,12040,70
esowell,37,31,9,11.14,8960,8960,8960,8960,71
esowell,38,28,10,9.5,9170,9170,9170,9310,74
esowell,46,35,15,50.7,7070,7210,7070,7210,70.5
esowell,36,28,10,10.18,9170,9170,9170,9170,67.5
esowell,36,28,9,15.58,9450,9450,9590,9590,69.5
esowell,40,36,13,7.03,8470,8470,8470,8330,73.5
esowell,36,27,16,5.86,10220,10220,10080,10080,54.5
esowell,45,34,9,15.55,5530,5530,5670,5670,68
esowell,38,31,12,9.54,7910,7910,7910,7910,71.5
esowell,38,27,10,33.5,8890,8890,8890,8890,65
esowell,38,32,10,8,8050,8120,8120,8120,68.5
esowell,39,35,10,12.05,8050,8120,8120,8120,71.5
esowell,43,32,13,6.72,7840,7910,7840,7910,73.5
esowell,34,27,9,7.95,10290,10290,10290,10220,69.5
esowell,43,35,10,6.71,8470,8470,8330,8330,69.5
esowell,46,31,10,10.89,7490,7490,7490,7490,67.5
esowell,35,30,9,19.77,10850,10850,10920,10850,73
esowell,43,30,12,11.63,7910,7910,7840,7910,74
esowell,37,32,9,9.47,8750,8750,8680,8750,74
esowell,37,28,9,6.01,9870,10010,9870,10010,70
esowell,37,31,10,6.41,9170,9310,9310,9310,66.5
esowell,37,28,9,7.04,9380,9450,9380,9450,70
esowell,43,32,10,5.79,8540,8540,8540,8750,71.5
esowell,38,30,10,7.81,8470,8470,8330,8330,66
esowell,0,0,0,7.15,0,0,0,0,
esowell,44,34,11,12.77,8540,8540,8540,8540,78.5
esowell,37,29,10,5.23,8470,8750,8470,8680,73
esowell,39,30,15,12.11,9870,9870,9870,9870,68.5
esowell,37,32,15,58.23,9870,10010,10010,9870,72
esowell,35,27,9,16.02,9660,9800,9590,9800,70
esowell,36,26,11,19.68,10500,10640,10500,10500,69.5
esowell,36,28,12,25.89,12460,12460,12460,12460,75.5
esowell,39,31,13,25.76,8750,8680,8680,8750,66.5
esowell,51,42,9,25.73,6160,5950,6090,5950,74
esowell,38,27,10,7.2,8540,8540,8470,8540,70
esowell,39,29,10,5.88,8960,8960,8960,9170,68.5
jenjense,40,33,9,29.36,9310,9380,9380,9380,85
jenjense,43,32,9,5.22,8960,8960,8890,8960,91.5
jenjense,63,52,11,9.93,6300,6300,6300,6300,96.5
jenjense,45,35,12,11.84,8540,8470,8540,8330,87
jenjense,51,36,10,9.14,8960,8960,8960,8960,92
jenjense,45,36,10,16.18,7490,7490,7420,7490,85.5
jenjense,40,36,13,34.61,8750,8680,8680,8750,72
jenjense,40,36,13,7.03,8470,8470,8470,8330,73.5
jenjense,38,28,10,9.5,9170,9170,9170,9310,74
jenjense,43,30,12,11.63,7910,7910,7840,7910,74
jenjense,33,30,14,8.25,11970,11830,11970,11830,72
jenjense,39,35,10,12.05,8050,8120,8120,8120,71.5
jenjense,37,32,9,9.47,8750,8750,8680,8750,74
jenjense,47,36,17,26.19,8680,8750,8750,8750,90.5
jenjense,45,38,12,9.06,9170,9170,9170,9170,84.5
jenjense,61,49,9,19.47,6090,5950,6160,5950,83
jenjense,42,39,12,18.24,8260,8260,8120,8260,73
ipandey,74,51,11,37.07,8540,8540,8540,8540,161
ipandey,75,58,13,56.35,8750,8680,8750,8750,161
ipandey,57,47,0,35.14,-2147483648,-2147483648,-2147483648,-2147483648,156.5
ipandey,78,51,9,23.4,8960,8960,8960,8960,164
ipandey,84,51,14,49.67,10500,10430,10500,10500,158
ipandey,61,45,10,3.97,8260,8120,8120,8260,113.5
ipandey,80,59,10,48.06,9170,10010,9170,9870,165
ipandey,84,52,16,47.08,10220,10290,10220,10220,163
fmolajaf,63,46,14,31.54,11970,11830,11970,11970,152.5
fmolajaf,56,42,13,31.08,10920,10920,10920,10850,158.5
fmolajaf,55,47,9,32.44,9450,9870,9450,9870,156
fmolajaf,67,52,9,31.14,9450,9380,9380,9450,158.5
fmolajaf,80,51,10,33.2,9380,9380,9380,9380,162
fmolajaf,77,62,15,52.28,8750,8890,8750,8960,164.5
fmolajaf,70,51,16,39.46,11130,11130,11130,11130,161
fmolajaf,75,54,9,33.32,8750,9310,8750,9170,155
fmolajaf,79,58,16,40.08,9170,9170,9310,9310,162
fmolajaf,59,50,10,35.04,9170,9310,9310,9310,164
fmolajaf,74,61,10,32.35,8680,8540,8750,8540,155
fmolajaf,73,45,10,38.36,10290,10430,10290,10430,158
fmolajaf,74,59,10,38.97,9380,9310,9380,9170,164
fmolajaf,74,51,9,34.93,8470,8540,8540,8540,158.5
fmolajaf,82,49,9,39.87,11060,9170,10920,9100,174.5
fmolajaf,70,65,9,34.54,10010,10010,10010,10080,158.5
fmolajaf,73,48,9,31.64,10220,10290,10290,10220,150.5
nwijaya,40,29,10,3.51,8260,8260,8260,8260,70
nwijaya,37,32,10,3.38,9100,9310,9100,9170,71.5
nwijaya,50,40,11,4.99,6300,6300,6300,6300,73.5
nwijaya,36,30,9,9.8,9380,9450,9380,9310,65.5
nwijaya,42,36,15,3.2,8750,8680,8750,8750,71.5
nwijaya,35,25,9,7.78,10850,10850,10920,10850,69.5
lediaz,67,40,9,16.3,9590,9590,9450,9450,129
lediaz,69,55,15,18.41,8890,8750,8890,8890,133
lediaz,43,33,11,16.69,5740,5740,5740,5740,60.5
lediaz,67,48,9,19.3,8540,8330,8470,8470,133.5
lediaz,69,40,9,18.87,8890,8890,8890,8960,127.5
lediaz,58,56,13,24.9,9380,9380,9380,9380,136
juandomi,45,60,9,22.65,8470,8470,8680,8470,119.5
juandomi,74,56,10,9.39,8470,8330,8470,8330,165.5
juandomi,55,50,12,9.4,9590,9450,9590,9590,125.5
juandomi,61,54,11,11.81,8540,8540,8540,8540,161
wan39502,66,59,9,9.61,9450,9450,9450,9450,165
wan39502,62,48,9,5.4,9310,9170,9310,9310,161
wan39502,66,56,11,9.74,8050,8120,8050,8050,160
wan39502,72,50,10,7.32,9450,9170,9380,9380,155.5
daray,40,36,13,34.61,8750,8680,8680,8750,72
qiu25856,40,36,13,34.61,8750,8680,8680,8750,72
tobollin,47,36,17,26.19,8680,8750,8750,8750,90.5
abkenyon,47,36,17,26.19,8680,8750,8750,8750,90.5
johruska,61,49,9,19.47,6090,5950,6160,5950,83
johruska,42,32,9,50,9170,8750,9310,8680,82
johruska,40,33,9,29.36,9310,9380,9380,9380,85
johruska,43,33,12,44.43,7910,7910,7910,7910,82.5
johruska,40,36,13,34.61,8750,8680,8680,8750,72
johruska,47,36,17,26.19,8680,8750,8750,8750,90.5
johruska,45,38,12,9.06,9170,9170,9170,9170,84.5
johruska,38,33,9,26.69,10290,10290,10290,10220,83
johruska,37,28,11,17.87,9380,9380,9380,9380,71
johruska,40,29,9,17.82,8540,8540,8680,8540,73.5
johruska,44,34,11,12.77,8540,8540,8540,8540,78.5
johruska,51,42,9,25.73,6160,5950,6090,5950,74
johruska,36,28,12,25.89,12460,12460,12460,12460,75.5
johruska,55,42,9,23,5530,5530,5670,5670,78.5
johruska,46,39,13,18.14,7840,7910,7840,7910,77
johruska,44,33,10,23.46,8890,8540,8750,8540,77
johruska,39,31,14,12.04,9310,9310,9310,9380,72
johruska,35,30,9,19.77,10850,10850,10920,10850,73
johruska,0,33,11,23.07,9590,9590,9450,9590,78.5
johruska,34,28,14,24.78,11970,11830,11970,11830,75.5
johruska,35,31,11,25.45,10710,10710,10710,10710,76.5
johruska,37,37,9,31.23,9170,9170,9170,9310,80.5
johruska,39,31,10,24.42,8960,8960,8960,9170,78.5
johruska,39,32,9,23.7,8470,8330,8470,8330,75.5
johruska,34,30,10,28.19,10500,10430,10500,10500,76
johruska,46,39,13,25.62,7840,7910,7910,7910,82
johruska,55,45,13,23.95,6720,6790,6720,6790,80
johruska,42,36,10,24.87,8330,8330,8470,8330,76
johruska,44,35,9,24.88,8120,8260,8120,8120,81.5
johruska,43,35,10,28.78,8120,8120,8120,8120,78
johruska,38,32,10,25.82,8330,8540,8330,8540,79
johruska,45,35,10,34.2,8120,8120,8120,8050,77
johruska,42,33,11,24.15,8680,8540,8540,8540,77.5
johruska,39,36,13,30.34,10920,10920,10920,10920,79.5
johruska,39,32,9,24.03,8540,8540,8680,8680,74.5
johruska,38,30,9,14.76,8890,8890,8960,8960,74.5
johruska,47,41,11,25.1,6300,6300,6300,6300,79.5
johruska,65,47,13,24.69,6580,6720,6580,6720,78.5
johruska,36,29,9,14.36,9870,10010,9870,10010,79
akitazum,37,28,10,4.44,8750,8680,8750,8750,63
war94577,72,55,9,14.19,8120,8120,8050,8120,146.5
war94577,80,50,10,9.88,9170,9310,9310,9170,154
war94577,70,41,10,9.12,9170,9170,9170,9170,125
emilwrig,41,28,9,6.65,8470,8470,8470,8470,70
emilwrig,43,37,11,12.74,8540,8540,8540,8540,81.5
emilwrig,43,32,9,5.22,8960,8960,8890,8960,91.5
twixtrom,43,37,11,12.74,8540,8540,8540,8540,81.5
erivasqu,41,28,9,6.65,8470,8470,8470,8470,70
jagkaur,53,38,9,17.56,8960,8890,8960,8890,106
jagkaur,66,50,9,22.07,9590,9450,9450,9590,158
jagkaur,54,40,11,3.17,8890,8890,8890,8960,108
jagkaur,54,41,11,9.89,8680,8750,8680,8750,109
jagkaur,44,37,0,4.2,0,0,0,0,102
jagkaur,58,48,11,10.35,8680,8540,8540,8540,114
jagkaur,49,38,9,10.36,8260,8260,8120,8260,110.5
jagkaur,43,39,9,22.1,8960,8890,8890,8890,104.5
jagkaur,43,37,11,3.54,9380,9380,9380,9380,103.5
jagkaur,54,42,11,11.5,8680,8540,8540,8540,107.5
jagkaur,67,55,15,26.68,7420,7280,7210,7210,113
jagkaur,55,44,9,2.58,9170,9170,9310,9170,102.5
jagkaur,61,45,10,3.97,8260,8120,8120,8260,113.5
jagkaur,42,35,9,2.81,10220,10290,10290,10290,104.5
jagkaur,70,50,9,18.79,8750,8890,8680,8890,166
svaca,41,28,9,6.65,8470,8470,8470,8470,70
bjayee,42,35,9,2.81,10220,10290,10290,10290,104.5
bjayee,51,41,16,5.33,9170,9170,9310,9310,110
nramanat,41,28,9,6.65,8470,8470,8470,8470,70
kafroz,75,50,10,3.78,8470,8470,8470,8540,136
kafroz,71,44,9,6.04,8890,8890,8890,8890,133.5
kafroz,76,43,9,18.78,8960,9100,8960,9100,138
kafroz,63,51,11,4.02,8540,8540,8680,8540,138.5
kafroz,67,45,11,22.98,10500,10430,10500,10500,133.5
bdankesr,71,53,10,17.14,8540,8540,8470,8470,134
bdankesr,75,50,10,3.78,8470,8470,8470,8540,136
bdankesr,71,44,9,6.04,8890,8890,8890,8890,133.5
bdankesr,76,43,9,18.78,8960,9100,8960,9100,138
bdankesr,63,51,11,4.02,8540,8540,8680,8540,138.5
bdankesr,67,45,11,22.98,10500,10430,10500,10500,133.5
janfisch,73,50,9,19.32,8260,8120,8120,8120,157.5
edgardga,66,49,10,25.37,8540,8540,8470,8470,161.5
edgardga,70,50,9,18.79,8750,8890,8680,8890,166
rmanser,78,54,9,19.35,9310,9170,9310,9170,163.5
rmanser,73,50,9,19.32,8260,8120,8120,8120,157.5
rmanser,70,50,9,18.79,8750,8890,8680,8890,166
rmanser,78,58,8,17.93,8960,8960,8960,8960,163.5
rmanser,81,50,9,24.47,9380,9450,9450,9380,162
rmanser,77,53,11,36.94,9450,9450,9450,9450,164
rmanser,68,52,10,21.87,9170,9310,9310,9310,157.5
rmanser,83,55,15,18.8,10080,9450,10080,9450,167
rmanser,80,50,9,19.63,9170,9170,9310,9170,166.5
rmanser,78,51,16,25.15,11130,11130,11130,11130,168.5
rmanser,80,50,9,19.84,9380,9380,9450,9380,161.5
rmanser,68,54,9,18.87,10220,10290,10290,10290,166
rmanser,78,72,9,26.5,9380,9450,9380,9380,166
rmanser,59,46,10,17.82,10290,10430,10430,10430,161
rmanser,72,52,9,18.02,9310,9170,9310,9310,159
rmanser,70,51,9,21.48,9310,9310,9310,9310,169
rmanser,77,53,9,20.67,8750,8750,8680,8750,164.5
rmanser,80,48,9,18.17,9310,9310,9310,9310,157
rmanser,79,63,9,18.83,9170,9170,9310,9170,163.5
rmanser,77,56,9,18.35,8960,8890,8960,8890,165.5
rmanser,80,58,16,17.5,9170,9170,9310,9310,165.5
rmanser,79,57,9,21.24,9310,9310,9170,9170,163
rmanser,84,51,9,19.81,9800,9800,9870,9660,168
rmanser,75,53,10,28.6,9170,9310,9170,9170,164
rmanser,75,57,10,18.16,8890,8890,8890,8890,166.5
rmanser,77,59,15,19.5,9590,9450,9590,9450,168.5
rmanser,69,53,11,18.73,8540,8540,8540,8540,168.5
rmanser,70,51,14,19.77,10920,10850,10920,10850,162
rmanser,74,52,11,21.45,8960,8960,8960,8960,163.5
rmanser,80,59,14,21.59,9380,9170,9380,9380,167
rmanser,81,52,9,22.51,9380,9450,9380,9450,162
rmanser,75,52,9,25.54,8540,8540,8540,8680,155.5
rmanser,75,60,9,20,8540,8470,8540,8540,166.5
rmanser,89,44,14,32.37,11970,11830,11970,11970,159
rmanser,81,52,11,19.57,9450,9450,9450,9450,164.5
rmanser,73,56,17,57.38,8750,8750,8750,8750,171.5
rmanser,79,54,9,18.34,9170,9170,9310,9170,165.5
rmanser,76,51,15,20.41,8890,8890,8890,8890,163.5
rmanser,69,43,9,41.45,10010,10010,10080,10080,163.5
rmanser,69,50,10,20.39,8680,8890,8750,8750,161
rmanser,82,51,9,56.7,9590,9450,9590,9590,172.5
rmanser,57,44,9,18.19,10290,10290,10290,10220,165
rmanser,79,47,9,17.93,9170,9170,9310,9170,155.5
rmanser,76,64,9,18.59,8960,8890,8890,8960,161
rmanser,76,59,10,19.62,8750,8750,8750,8890,158.5
rmanser,78,74,12,18.86,9590,9450,9590,9590,170
rmanser,79,63,10,19.48,9310,9310,9170,9310,166
rmanser,79,55,10,23.07,9170,9170,9170,9310,166
rmanser,72,49,9,22.95,9310,9310,9170,9170,161
rmanser,81,48,12,17.85,9380,9380,9380,9380,164
rmanser,75,51,10,41.92,8680,8680,8750,8680,161.5
rmanser,87,53,9,19.07,12180,11970,12040,12040,167
rmanser,81,54,9,19.59,9380,9310,9380,9310,160
rmanser,71,53,10,17.14,8540,8540,8470,8470,134
rmanser,66,50,9,22.07,9590,9450,9450,9590,158
rmanser,78,51,9,23.4,8960,8960,8960,8960,164
rmanser,66,54,9,18.09,9100,9310,9170,9310,160.5
rmanser,66,49,10,25.37,8540,8540,8470,8470,161.5
rmanser,44,37,0,4.2,0,0,0,0,102
rafiisla,82,72,9,8.23,9450,9590,9450,9590,158
rafiisla,85,51,9,8.09,9870,10010,10010,10010,159
rafiisla,79,60,12,5.91,9170,9170,9170,9170,155
rafiisla,78,68,9,19.36,8960,8960,8890,8960,158.5
rafiisla,77,57,15,6.73,8890,8750,8960,8890,156
rafiisla,85,65,9,7.56,10850,10850,10920,10850,160
rafiisla,83,55,12,4.84,9450,9450,9590,9590,152.5
rafiisla,66,52,9,11.58,12250,12250,12180,12390,156.5
rafiisla,79,67,9,5.38,9170,9170,9310,9310,158.5
rafiisla,69,53,9,3.72,10220,10290,10290,10290,155
adegbalo,57,47,11,4.78,10430,10500,10640,10640,142
adegbalo,64,59,0,27.64,-2147483648,-2147483648,-2147483648,-2147483648,150
adegbalo,81,49,10,4.6,9450,9450,9450,9450,151.5
adegbalo,72,86,16,5.38,11130,11130,11130,11130,153
adegbalo,69,50,10,25.36,8540,8540,8470,8540,161
adegbalo,69,55,9,17.99,9170,9170,9170,9310,161
adegbalo,72,45,9,6.04,8960,8960,8890,8960,134.5
adegbalo,65,52,11,4.02,8540,8540,8540,8540,139
adegbalo,78,48,9,7.09,8960,8890,8960,8960,142.5
adegbalo,63,47,8,6.27,8680,8540,8540,8540,142
adegbalo,51,43,9,5.61,10850,10850,10920,10850,143
adegbalo,69,54,9,5.39,9310,9310,9170,9310,147.5
adegbalo,78,52,10,3.31,9170,9310,9170,9170,147.5
adegbalo,65,50,10,16.81,8890,8960,8890,8890,149
adegbalo,70,58,12,4.16,8540,8540,8540,8540,144.5
adegbalo,72,53,10,4.98,8260,8120,8260,8260,139.5
adegbalo,86,42,12,5.65,12460,12460,12460,12460,158.5
adegbalo,77,47,15,8.17,8890,8890,8890,8960,145
adegbalo,86,63,9,6.37,10010,10080,10080,10080,151
adegbalo,64,48,9,25.85,8470,8330,8470,8470,142.5
qinyuan,43,37,11,12.73,8540,8680,8540,8540,81
qinyuan,40,33,9,29.56,9380,9590,9450,9450,86
qinyuan,38,33,9,26.57,10220,10220,10290,10220,82.5
qinyuan,45,35,10,10.32,7630,7700,7700,7700,82.5
qinyuan,54,42,9,6.61,5530,5460,5670,5530,77
qinyuan,62,48,9,19.71,5880,5880,5880,5950,82.5
qinyuan,47,36,17,26.19,8680,8750,8750,8750,90.5
qinyuan,45,37,12,8.89,9170,9170,9100,9170,84
hge,68,54,9,64.51,10220,10290,10220,10220,148
hge,68,44,9,65.63,8960,8960,8960,8960,136.5
hge,67,48,9,66.73,8120,8120,8050,8120,140
hge,72,43,12,65.43,9660,9870,9800,9870,133
hge,79,43,11,66.39,9800,9800,9660,9800,129
hge,56,47,10,64.79,10640,10430,10430,10500,133.5
hge,70,53,10,12.76,8540,8540,8540,8540,134.5
hge,74,50,10,3.8,8540,8540,8540,8540,136.5
hge,75,42,9,14.35,9170,9170,9310,9310,138.5
hge,66,45,10,18.52,10640,10430,10430,10500,133.5
jkorstia,36,28,11,8.62,9380,9450,9450,9380,68
jkorstia,54,42,9,6.61,5530,5460,5670,5530,77
ddocimo,64,44,0,54.24,0,0,0,0,164.5
ddocimo,57,45,10,48.15,9450,9450,9450,9450,145.5
ddocimo,58,44,11,37.64,8050,8050,8050,8120,116
ddocimo,71,55,13,50.82,7840,7910,7840,7910,150
nayshah,46,35,12,16.61,12460,12460,12460,12460,122
nayshah,53,46,9,5.02,10290,10290,10220,10220,127
nayshah,63,39,9,6.7,10010,10080,10080,10080,130.5
nayshah,66,48,12,5.13,9800,9800,9800,9800,133.5
nayshah,66,52,11,4.11,8050,8120,8050,8120,125.5
nayshah,58,48,9,4,9380,9310,9380,9310,130.5
nayshah,72,47,10,14.67,8120,8260,8120,8120,138.5
nayshah,43,36,11,3.87,5740,5740,5740,5740,61.5
nayshah,74,48,11,5.75,8540,8540,8540,8540,132.5
nayshah,65,46,10,4.8,9170,9310,9310,9310,129
nayshah,57,43,10,3.45,8680,9170,8750,9100,129.5
nayshah,53,40,9,2.64,8960,8890,8890,8890,125.5
nayshah,72,47,9,9.46,8470,8330,8470,8470,126.5
nayshah,58,54,10,9.59,8960,8890,8890,8890,128.5
nayshah,73,46,11,3.74,8260,8260,8120,8260,132.5
nayshah,58,41,0,14.02,0,0,0,0,133
nayshah,71,53,9,5.16,7910,7910,7910,7910,129
nayshah,44,34,11,4.72,5740,5740,5740,5740,64
nayshah,59,43,14,3.89,10710,10710,10710,10710,132
nayshah,66,43,8,4.3,8960,8960,8960,8960,128.5
nayshah,73,50,10,4.74,8260,8260,8120,8260,128
nayshah,72,57,11,6.42,8120,8050,8120,8120,134.5
nayshah,52,42,9,7.01,9310,8680,9170,8470,124
nayshah,69,51,15,12.64,8890,8750,8890,8890,134
nayshah,74,47,9,6.66,8470,8470,8330,8470,133
nayshah,65,50,9,4.5,8470,8330,8470,8470,129.5
nayshah,58,59,15,12.39,8750,8750,8750,8750,128.5
nayshah,0,52,14,5.7,8750,8750,8750,8750,137
nayshah,51,45,9,6.21,9310,9310,9310,9310,126.5
nayshah,61,45,15,8.21,8750,8680,8750,8750,127
nayshah,59,41,9,20.61,9450,9450,9590,9590,131
nayshah,65,48,11,20.92,8890,8890,8890,8960,135.5
nayshah,75,54,17,4.9,8680,8750,8750,8750,137
nayshah,62,51,15,4.34,8890,8890,8890,8890,127
nayshah,69,44,10,20.58,8330,8470,8330,8330,130.5
nayshah,0,0,0,4.02,0,0,0,0,126.5
nayshah,59,47,9,4.64,8470,8330,8330,8330,124.5
nayshah,67,56,11,3.81,10500,10500,10500,10500,135
nayshah,66,50,15,4.52,8750,8890,9100,8890,135
nayshah,62,49,10,4.55,8750,8680,8750,8750,138
nayshah,65,45,10,6.91,8260,8260,8260,8260,130
nayshah,70,45,12,32.05,9170,9310,9170,9170,138
nayshah,78,53,10,4.5,8960,8960,8960,9170,135
nayshah,74,47,9,4.66,8330,8330,8470,8330,137
nayshah,60,43,9,4.3,8890,8750,8890,8890,134
nayshah,71,46,10,13.37,8890,8890,8890,8890,139
nayshah,71,50,15,7.9,8750,8750,8750,8750,131.5
nayshah,61,49,10,11.12,9310,9310,9380,9310,134
nayshah,67,48,9,4.51,8120,8120,8120,8120,129
nayshah,72,46,11,4.6,8050,8120,8120,8120,126.5
nayshah,73,53,13,5.47,8330,8470,8330,8330,133
nayshah,64,48,9,5.41,8960,8890,8960,8960,130.5
nayshah,62,48,9,3.94,9380,9170,9380,9380,131
nayshah,52,38,11,4.11,10500,10500,10500,10500,129
nayshah,56,46,9,5.38,9170,9170,9170,9170,129
nayshah,50,40,12,5.2,9800,9800,9800,9800,122.5
nayshah,68,52,9,4.21,8470,8540,8680,8680,128
nayshah,72,53,9,11.13,8120,8120,8120,8120,136.5
nayshah,81,47,11,4.71,9380,9380,9450,9380,136
nayshah,73,49,10,18.85,8470,8470,8330,8330,131.5
fazhussa,55,58,9,29.95,10220,10220,10220,10220,159.5
fazhussa,87,61,9,19.31,10290,10290,10220,10220,164.5
fazhussa,67,52,9,13.56,8540,8470,8680,8540,162.5
fazhussa,77,57,11,13.31,8890,8960,8960,8960,168
fazhussa,68,50,9,15.14,9170,9170,9170,9170,162.5
fazhussa,75,49,8,14.19,8540,8540,8540,8540,158.5
fazhussa,78,50,10,20.49,9170,9170,9170,9170,163.5
fazhussa,75,55,10,14.7,9310,9310,9310,9380,161
fazhussa,77,54,9,12.53,8890,8960,8890,8960,161.5
fazhussa,72,54,9,13.92,8120,8120,8050,8120,162.5
fazhussa,72,53,11,13.34,9590,9450,9590,9590,165.5
fazhussa,83,61,12,14.22,9800,9870,9800,9870,163
fazhussa,77,52,10,14.5,8890,8890,8890,8890,162.5
fazhussa,48,43,9,7.84,9450,9310,9450,9170,109.5
fazhussa,72,49,10,14.24,10430,10430,10430,10430,163.5
fazhussa,76,53,9,13.51,9310,9310,9310,9310,164.5
fazhussa,77,55,10,17.82,8960,8890,8890,8890,160
fazhussa,83,48,11,31.07,9800,9800,9660,9870,163.5
fazhussa,72,53,13,32.59,9800,9450,9800,9450,162
fazhussa,76,55,11,14.5,8680,8750,8680,8750,161.5
fazhussa,0,0,0,12.54,0,0,0,0,
fazhussa,78,51,10,14.19,8960,8960,8960,8960,162.5
fazhussa,77,50,10,15.16,9380,9380,9380,9380,159.5
fazhussa,74,56,12,16.83,8540,8540,8680,8470,162.5
fazhussa,68,49,10,13.22,9450,9450,9450,9380,156.5
fazhussa,71,53,10,14.47,9310,9310,9310,9310,165.5
fazhussa,79,54,10,14.74,9310,9310,9310,9170,169
fazhussa,80,53,11,14.42,9590,9450,9450,9450,164.5
fazhussa,75,55,8,13.04,8960,8960,8960,8960,163.5
mdmia,40,33,9,29.56,9380,9590,9450,9450,86
mdmia,40,34,13,34.61,8960,8750,8890,8890,71.5
shahrahm,75,43,9,5.96,8680,8680,8680,8680,132.5
shahrahm,75,56,9,5.61,9170,9170,9170,9170,144.5
shahrahm,64,53,9,9.73,8120,8120,8050,8050,130.5
shahrahm,75,55,12,57.5,8680,8680,8680,8680,145.5
shahrahm,66,48,10,4.24,8890,8960,8960,8960,140.5
shahrahm,72,50,9,5.9,8120,8120,8120,8050,142
shahrahm,49,38,11,5.62,5740,5740,5740,5740,70.5
shahrahm,62,48,16,7.49,11130,11130,11130,11130,132
shahrahm,69,54,10,4.46,7490,7490,7490,7490,133
shahrahm,65,76,10,6.02,8750,8680,8750,8750,132
stalukde,63,44,9,4.01,10290,10290,10290,10290,127.5
stalukde,47,39,9,8.36,9590,9590,9450,9450,122.5
stalukde,55,43,10,18.23,8260,8260,8120,8260,126
stalukde,62,46,9,10.38,8470,8540,8470,8540,129.5
stalukde,65,50,11,4.25,8890,8960,8960,8890,129
stalukde,71,53,14,5.82,9170,9170,9310,9310,134
stalukde,69,50,11,5.25,8050,8050,8120,8120,130.5
stalukde,57,46,11,4.76,8890,8750,8890,8960,131
stalukde,77,47,11,4.57,8890,8890,8890,8960,128.5
stalukde,53,52,0,5.48,0,0,0,0,130.5
stalukde,76,43,9,24.86,9170,9170,9170,9170,120.5
stalukde,62,47,10,8.81,9170,9170,9170,9170,123.5
stalukde,61,47,9,5.36,8260,8120,8120,8120,129.5
stalukde,61,44,9,7.83,8680,8680,8680,8680,133
stalukde,58,43,9,4.49,8540,9870,8540,9800,121
stalukde,72,53,9,4.89,8470,8470,8470,8470,129
stalukde,57,44,9,9.25,8890,8960,8890,8960,125
stalukde,54,44,16,11.86,9170,9170,9310,9310,123
